annee,mois,regroupement2,valeur_tot_mg_fr,valeur_moy,indice_isee,indice_mg,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t,regroupement1,date_arrondie,besoin_marche_t,type_max,cyclone,nom,name,value
2015,11,TOTAL FRUITS (HORS VANILLE),44636572,285.2177124600639,111.11451019171945,NA,NA,NA,NA,0,Total fruits (hors vanille),2015-11-01,420,NA,NA,NA,"Volume écoulé par
le marché de gros",156500
2015,11,TOTAL FRUITS (HORS VANILLE),44636572,285.2177124600639,111.11451019171945,NA,NA,NA,NA,0,Total fruits (hors vanille),2015-11-01,420,NA,NA,NA,"Besoin estimé
du marché",420000
2015,8,TOTAL FRUITS (HORS VANILLE),36202852,265.2962143307294,117.20885858121784,NA,NA,NA,NA,0,Total fruits (hors vanille),2015-08-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",263113
2015,8,TOTAL FRUITS (HORS VANILLE),36202852,265.2962143307294,117.20885858121784,NA,NA,NA,NA,0,Total fruits (hors vanille),2015-08-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",136462
2015,8,TOTAL FRUITS (HORS VANILLE),36202852,265.2962143307294,117.20885858121784,NA,NA,NA,NA,0,Total fruits (hors vanille),2015-08-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2016,4,TOTAL FRUITS (HORS VANILLE),48478630,251.9875769940484,95.33248315092946,NA,NA,NA,NA,0,Total fruits (hors vanille),2016-04-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",293720.3
2016,4,TOTAL FRUITS (HORS VANILLE),48478630,251.9875769940484,95.33248315092946,NA,NA,NA,NA,0,Total fruits (hors vanille),2016-04-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",192385
2016,4,TOTAL FRUITS (HORS VANILLE),48478630,251.9875769940484,95.33248315092946,NA,NA,NA,NA,0,Total fruits (hors vanille),2016-04-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2016,9,TOTAL FRUITS (HORS VANILLE),36559377,311.12245123736255,113.8867230561637,NA,NA,NA,NA,0,Total fruits (hors vanille),2016-09-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",313466
2016,9,TOTAL FRUITS (HORS VANILLE),36559377,311.12245123736255,113.8867230561637,NA,NA,NA,NA,0,Total fruits (hors vanille),2016-09-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",117508
2016,9,TOTAL FRUITS (HORS VANILLE),36559377,311.12245123736255,113.8867230561637,NA,NA,NA,NA,0,Total fruits (hors vanille),2016-09-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2017,11,TOTAL FRUITS (HORS VANILLE),53011684,273.4097198941673,105.23109104190704,NA,NA,NA,NA,0,Total fruits (hors vanille),2017-11-01,420,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",551798
2017,11,TOTAL FRUITS (HORS VANILLE),53011684,273.4097198941673,105.23109104190704,NA,NA,NA,NA,0,Total fruits (hors vanille),2017-11-01,420,NA,NA,NA,"Volume écoulé par
le marché de gros",193891
2017,11,TOTAL FRUITS (HORS VANILLE),53011684,273.4097198941673,105.23109104190704,NA,NA,NA,NA,0,Total fruits (hors vanille),2017-11-01,420,NA,NA,NA,"Besoin estimé
du marché",420000
2017,3,TOTAL FRUITS (HORS VANILLE),50474766,267.84453005603666,100.7413115114484,NA,NA,NA,NA,0,Total fruits (hors vanille),2017-03-01,390,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",279089
2017,3,TOTAL FRUITS (HORS VANILLE),50474766,267.84453005603666,100.7413115114484,NA,NA,NA,NA,0,Total fruits (hors vanille),2017-03-01,390,NA,NA,NA,"Volume écoulé par
le marché de gros",188448
2017,3,TOTAL FRUITS (HORS VANILLE),50474766,267.84453005603666,100.7413115114484,NA,NA,NA,NA,0,Total fruits (hors vanille),2017-03-01,390,NA,NA,NA,"Besoin estimé
du marché",390000
2017,8,TOTAL FRUITS (HORS VANILLE),24794165,271.5918700433773,132.98335243487617,NA,NA,NA,NA,0,Total fruits (hors vanille),2017-08-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",199031
2017,8,TOTAL FRUITS (HORS VANILLE),24794165,271.5918700433773,132.98335243487617,NA,NA,NA,NA,0,Total fruits (hors vanille),2017-08-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",91292
2017,8,TOTAL FRUITS (HORS VANILLE),24794165,271.5918700433773,132.98335243487617,NA,NA,NA,NA,0,Total fruits (hors vanille),2017-08-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2018,10,TOTAL FRUITS (HORS VANILLE),21033324,312.41847656563317,108.76415580664714,NA,NA,NA,NA,0,Total fruits (hors vanille),2018-10-01,310,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",356373.1
2018,10,TOTAL FRUITS (HORS VANILLE),21033324,312.41847656563317,108.76415580664714,NA,NA,NA,NA,0,Total fruits (hors vanille),2018-10-01,310,NA,NA,NA,"Volume écoulé par
le marché de gros",67324.2
2018,10,TOTAL FRUITS (HORS VANILLE),21033324,312.41847656563317,108.76415580664714,NA,NA,NA,NA,0,Total fruits (hors vanille),2018-10-01,310,NA,NA,NA,"Besoin estimé
du marché",310000
2018,5,TOTAL FRUITS (HORS VANILLE),38584804,286.327479860134,112.17668957728095,NA,NA,NA,NA,0,Total fruits (hors vanille),2018-05-01,390,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",260335
2018,5,TOTAL FRUITS (HORS VANILLE),38584804,286.327479860134,112.17668957728095,NA,NA,NA,NA,0,Total fruits (hors vanille),2018-05-01,390,NA,NA,NA,"Volume écoulé par
le marché de gros",134757.6
2018,5,TOTAL FRUITS (HORS VANILLE),38584804,286.327479860134,112.17668957728095,NA,NA,NA,NA,0,Total fruits (hors vanille),2018-05-01,390,NA,NA,NA,"Besoin estimé
du marché",390000
2019,5,TOTAL FRUITS (HORS VANILLE),34342550,324.4546373539165,106.51926604141784,NA,NA,NA,NA,0,Total fruits (hors vanille),2019-05-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",347776
2019,5,TOTAL FRUITS (HORS VANILLE),34342550,324.4546373539165,106.51926604141784,NA,NA,NA,NA,0,Total fruits (hors vanille),2019-05-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",105847
2019,5,TOTAL FRUITS (HORS VANILLE),34342550,324.4546373539165,106.51926604141784,NA,NA,NA,NA,0,Total fruits (hors vanille),2019-05-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2019,2,TOTAL FRUITS (HORS VANILLE),26241024,279.34110433366334,101.0426389967141,NA,NA,NA,NA,0,Total fruits (hors vanille),2019-02-01,460,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",266006.7
2019,2,TOTAL FRUITS (HORS VANILLE),26241024,279.34110433366334,101.0426389967141,NA,NA,NA,NA,0,Total fruits (hors vanille),2019-02-01,460,NA,NA,NA,"Volume écoulé par
le marché de gros",93939
2019,2,TOTAL FRUITS (HORS VANILLE),26241024,279.34110433366334,101.0426389967141,NA,NA,NA,NA,0,Total fruits (hors vanille),2019-02-01,460,NA,NA,NA,"Besoin estimé
du marché",460000
2019,11,TOTAL FRUITS (HORS VANILLE),21230065,323.8857783608958,103.3929933817864,NA,NA,NA,NA,0,Total fruits (hors vanille),2019-11-01,420,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",662703
2019,11,TOTAL FRUITS (HORS VANILLE),21230065,323.8857783608958,103.3929933817864,NA,NA,NA,NA,0,Total fruits (hors vanille),2019-11-01,420,NA,NA,NA,"Volume écoulé par
le marché de gros",65548
2019,11,TOTAL FRUITS (HORS VANILLE),21230065,323.8857783608958,103.3929933817864,NA,NA,NA,NA,0,Total fruits (hors vanille),2019-11-01,420,NA,NA,NA,"Besoin estimé
du marché",420000
2020,12,TOTAL FRUITS (HORS VANILLE),60555886,318.89998362208837,93.0804192446992,103.76863692008132,2020-12-16,2021-01-15,273.32000000000005,0,Total fruits (hors vanille),2020-12-01,415,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,"Volume déclaré
commercialisé par
les producteurs",655276
2020,12,TOTAL FRUITS (HORS VANILLE),60555886,318.89998362208837,93.0804192446992,103.76863692008132,2020-12-16,2021-01-15,273.32000000000005,0,Total fruits (hors vanille),2020-12-01,415,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,"Volume écoulé par
le marché de gros",189889.9
2020,12,TOTAL FRUITS (HORS VANILLE),60555886,318.89998362208837,93.0804192446992,103.76863692008132,2020-12-16,2021-01-15,273.32000000000005,0,Total fruits (hors vanille),2020-12-01,415,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,"Besoin estimé
du marché",415000
2020,12,TOTAL FRUITS (HORS VANILLE),60555886,318.89998362208837,93.0804192446992,103.76863692008132,2020-12-16,2021-01-15,273.32000000000005,0,Total fruits (hors vanille),2020-12-01,415,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,Quotas autorisés,273320.00000000006
2020,7,TOTAL FRUITS (HORS VANILLE),17309005,343.3747284684131,92.18914940631753,113.652835157675,NA,NA,NA,0,Total fruits (hors vanille),2020-07-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",236647
2020,7,TOTAL FRUITS (HORS VANILLE),17309005,343.3747284684131,92.18914940631753,113.652835157675,NA,NA,NA,0,Total fruits (hors vanille),2020-07-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",50408.5
2020,7,TOTAL FRUITS (HORS VANILLE),17309005,343.3747284684131,92.18914940631753,113.652835157675,NA,NA,NA,0,Total fruits (hors vanille),2020-07-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2020,2,TOTAL FRUITS (HORS VANILLE),15808741,253.70108101957763,88.92929996153708,78.69408793346173,NA,NA,NA,0,Total fruits (hors vanille),2020-02-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",379861
2020,2,TOTAL FRUITS (HORS VANILLE),15808741,253.70108101957763,88.92929996153708,78.69408793346173,NA,NA,NA,0,Total fruits (hors vanille),2020-02-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",62312.47
2020,2,TOTAL FRUITS (HORS VANILLE),15808741,253.70108101957763,88.92929996153708,78.69408793346173,NA,NA,NA,0,Total fruits (hors vanille),2020-02-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2020,10,TOTAL FRUITS (HORS VANILLE),35852205,352.8729076218813,95.9375804661282,117.48526488885317,NA,NA,NA,0,Total fruits (hors vanille),2020-10-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",425794
2020,10,TOTAL FRUITS (HORS VANILLE),35852205,352.8729076218813,95.9375804661282,117.48526488885317,NA,NA,NA,0,Total fruits (hors vanille),2020-10-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",101600.9
2020,10,TOTAL FRUITS (HORS VANILLE),35852205,352.8729076218813,95.9375804661282,117.48526488885317,NA,NA,NA,0,Total fruits (hors vanille),2020-10-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2020,8,TOTAL FRUITS (HORS VANILLE),17160161,324.82587149433647,92.2966794699416,109.96455478425796,NA,NA,NA,0,Total fruits (hors vanille),2020-08-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",337610
2020,8,TOTAL FRUITS (HORS VANILLE),17160161,324.82587149433647,92.2966794699416,109.96455478425796,NA,NA,NA,0,Total fruits (hors vanille),2020-08-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",52828.8
2020,8,TOTAL FRUITS (HORS VANILLE),17160161,324.82587149433647,92.2966794699416,109.96455478425796,NA,NA,NA,0,Total fruits (hors vanille),2020-08-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2020,1,TOTAL FRUITS (HORS VANILLE),30942250,251.6141492173206,89.60737022221494,82.95210641990496,NA,NA,NA,0,Total fruits (hors vanille),2020-01-01,415,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",518508
2020,1,TOTAL FRUITS (HORS VANILLE),30942250,251.6141492173206,89.60737022221494,82.95210641990496,NA,NA,NA,0,Total fruits (hors vanille),2020-01-01,415,NA,NA,NA,"Volume écoulé par
le marché de gros",122975
2020,1,TOTAL FRUITS (HORS VANILLE),30942250,251.6141492173206,89.60737022221494,82.95210641990496,NA,NA,NA,0,Total fruits (hors vanille),2020-01-01,415,NA,NA,NA,"Besoin estimé
du marché",415000
2021,10,TOTAL FRUITS (HORS VANILLE),28509160,275.68068834206684,102.4324227432298,89.63550793525593,2021-10-16,2021-11-15,357.90000000000003,0,Total fruits (hors vanille),2021-10-01,345,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",466290
2021,10,TOTAL FRUITS (HORS VANILLE),28509160,275.68068834206684,102.4324227432298,89.63550793525593,2021-10-16,2021-11-15,357.90000000000003,0,Total fruits (hors vanille),2021-10-01,345,NA,NA,NA,"Volume écoulé par
le marché de gros",103413.7
2021,10,TOTAL FRUITS (HORS VANILLE),28509160,275.68068834206684,102.4324227432298,89.63550793525593,2021-10-16,2021-11-15,357.90000000000003,0,Total fruits (hors vanille),2021-10-01,345,NA,NA,NA,"Besoin estimé
du marché",345000
2021,10,TOTAL FRUITS (HORS VANILLE),28509160,275.68068834206684,102.4324227432298,89.63550793525593,2021-10-16,2021-11-15,357.90000000000003,0,Total fruits (hors vanille),2021-10-01,345,NA,NA,NA,Quotas autorisés,357900.00000000006
2021,2,TOTAL FRUITS (HORS VANILLE),33152865,271.43042525337455,90.00525639092629,84.6496921490996,2021-02-16,2021-03-15,318.665,0,Total fruits (hors vanille),2021-02-01,390,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",314383
2021,2,TOTAL FRUITS (HORS VANILLE),33152865,271.43042525337455,90.00525639092629,84.6496921490996,2021-02-16,2021-03-15,318.665,0,Total fruits (hors vanille),2021-02-01,390,NA,NA,NA,"Volume écoulé par
le marché de gros",122141.3
2021,2,TOTAL FRUITS (HORS VANILLE),33152865,271.43042525337455,90.00525639092629,84.6496921490996,2021-02-16,2021-03-15,318.665,0,Total fruits (hors vanille),2021-02-01,390,NA,NA,NA,"Besoin estimé
du marché",390000
2021,2,TOTAL FRUITS (HORS VANILLE),33152865,271.43042525337455,90.00525639092629,84.6496921490996,2021-02-16,2021-03-15,318.665,0,Total fruits (hors vanille),2021-02-01,390,NA,NA,NA,Quotas autorisés,318665
2021,7,TOTAL FRUITS (HORS VANILLE),28298720,341.4383772376989,100.9501280830357,111.41329329641847,2021-07-16,2021-08-15,256.295,0,Total fruits (hors vanille),2021-07-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",225031
2021,7,TOTAL FRUITS (HORS VANILLE),28298720,341.4383772376989,100.9501280830357,111.41329329641847,2021-07-16,2021-08-15,256.295,0,Total fruits (hors vanille),2021-07-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",82880.90000000001
2021,7,TOTAL FRUITS (HORS VANILLE),28298720,341.4383772376989,100.9501280830357,111.41329329641847,2021-07-16,2021-08-15,256.295,0,Total fruits (hors vanille),2021-07-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2021,7,TOTAL FRUITS (HORS VANILLE),28298720,341.4383772376989,100.9501280830357,111.41329329641847,2021-07-16,2021-08-15,256.295,0,Total fruits (hors vanille),2021-07-01,350,NA,NA,NA,Quotas autorisés,256295.00000000003
2021,6,TOTAL FRUITS (HORS VANILLE),24091291,344.65440197654215,99.15421489722688,113.20009858346236,2021-06-16,2021-07-15,192.44,0,Total fruits (hors vanille),2021-06-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",290057
2021,6,TOTAL FRUITS (HORS VANILLE),24091291,344.65440197654215,99.15421489722688,113.20009858346236,2021-06-16,2021-07-15,192.44,0,Total fruits (hors vanille),2021-06-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",69899.85
2021,6,TOTAL FRUITS (HORS VANILLE),24091291,344.65440197654215,99.15421489722688,113.20009858346236,2021-06-16,2021-07-15,192.44,0,Total fruits (hors vanille),2021-06-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2021,6,TOTAL FRUITS (HORS VANILLE),24091291,344.65440197654215,99.15421489722688,113.20009858346236,2021-06-16,2021-07-15,192.44,0,Total fruits (hors vanille),2021-06-01,350,NA,NA,NA,Quotas autorisés,192440
2021,11,TOTAL FRUITS (HORS VANILLE),56410309,287.0839836921312,103.60818945290666,93.30783194384772,2021-11-16,2021-12-15,420.1,0,Total fruits (hors vanille),2021-11-01,410,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",492887
2021,11,TOTAL FRUITS (HORS VANILLE),56410309,287.0839836921312,103.60818945290666,93.30783194384772,2021-11-16,2021-12-15,420.1,0,Total fruits (hors vanille),2021-11-01,410,NA,NA,NA,"Volume écoulé par
le marché de gros",196494.1
2021,11,TOTAL FRUITS (HORS VANILLE),56410309,287.0839836921312,103.60818945290666,93.30783194384772,2021-11-16,2021-12-15,420.1,0,Total fruits (hors vanille),2021-11-01,410,NA,NA,NA,"Besoin estimé
du marché",410000
2021,11,TOTAL FRUITS (HORS VANILLE),56410309,287.0839836921312,103.60818945290666,93.30783194384772,2021-11-16,2021-12-15,420.1,0,Total fruits (hors vanille),2021-11-01,410,NA,NA,NA,Quotas autorisés,420100
2021,12,TOTAL FRUITS (HORS VANILLE),45908570,320.8966793743194,100,104.1680165250052,2021-12-01,2021-12-31,411.5100000000001,115.775,Total fruits (hors vanille),2021-12-01,420,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",437170
2021,12,TOTAL FRUITS (HORS VANILLE),45908570,320.8966793743194,100,104.1680165250052,2021-12-01,2021-12-31,411.5100000000001,115.775,Total fruits (hors vanille),2021-12-01,420,NA,NA,NA,"Volume écoulé par
le marché de gros",143063.4
2021,12,TOTAL FRUITS (HORS VANILLE),45908570,320.8966793743194,100,104.1680165250052,2021-12-01,2021-12-31,411.5100000000001,115.775,Total fruits (hors vanille),2021-12-01,420,NA,NA,NA,"Besoin estimé
du marché",420000
2021,12,TOTAL FRUITS (HORS VANILLE),45908570,320.8966793743194,100,104.1680165250052,2021-12-01,2021-12-31,411.5100000000001,115.775,Total fruits (hors vanille),2021-12-01,420,NA,NA,NA,"Volumes importés
avec quotas",115775
2021,12,TOTAL FRUITS (HORS VANILLE),45908570,320.8966793743194,100,104.1680165250052,2021-12-01,2021-12-31,411.5100000000001,115.775,Total fruits (hors vanille),2021-12-01,420,NA,NA,NA,Quotas autorisés,411510.0000000001
2021,5,TOTAL FRUITS (HORS VANILLE),30903533,373.03059346124365,98.925001826703,121.88644838929444,2021-05-16,2021-06-15,166.448,0,Total fruits (hors vanille),2021-05-01,350,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",253082
2021,5,TOTAL FRUITS (HORS VANILLE),30903533,373.03059346124365,98.925001826703,121.88644838929444,2021-05-16,2021-06-15,166.448,0,Total fruits (hors vanille),2021-05-01,350,NA,NA,NA,"Volume écoulé par
le marché de gros",82844.5
2021,5,TOTAL FRUITS (HORS VANILLE),30903533,373.03059346124365,98.925001826703,121.88644838929444,2021-05-16,2021-06-15,166.448,0,Total fruits (hors vanille),2021-05-01,350,NA,NA,NA,"Besoin estimé
du marché",350000
2021,5,TOTAL FRUITS (HORS VANILLE),30903533,373.03059346124365,98.925001826703,121.88644838929444,2021-05-16,2021-06-15,166.448,0,Total fruits (hors vanille),2021-05-01,350,NA,NA,NA,Quotas autorisés,166448
2022,9,TOTAL FRUITS (HORS VANILLE),18143630,398.41653427200873,106.67371695771097,130.61195432035404,2022-09-16,2022-10-15,518.4150000000001,200.751,Total fruits (hors vanille),2022-09-01,469,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",211124
2022,9,TOTAL FRUITS (HORS VANILLE),18143630,398.41653427200873,106.67371695771097,130.61195432035404,2022-09-16,2022-10-15,518.4150000000001,200.751,Total fruits (hors vanille),2022-09-01,469,NA,NA,NA,"Volume écoulé par
le marché de gros",45539.35
2022,9,TOTAL FRUITS (HORS VANILLE),18143630,398.41653427200873,106.67371695771097,130.61195432035404,2022-09-16,2022-10-15,518.4150000000001,200.751,Total fruits (hors vanille),2022-09-01,469,NA,NA,NA,"Besoin estimé
du marché",469000
2022,9,TOTAL FRUITS (HORS VANILLE),18143630,398.41653427200873,106.67371695771097,130.61195432035404,2022-09-16,2022-10-15,518.4150000000001,200.751,Total fruits (hors vanille),2022-09-01,469,NA,NA,NA,"Volumes importés
avec quotas",200751
2022,9,TOTAL FRUITS (HORS VANILLE),18143630,398.41653427200873,106.67371695771097,130.61195432035404,2022-09-16,2022-10-15,518.4150000000001,200.751,Total fruits (hors vanille),2022-09-01,469,NA,NA,NA,Quotas autorisés,518415.00000000006
2022,6,TOTAL FRUITS (HORS VANILLE),28368619,387.9151506085177,106.79422688837256,127.23149948068097,2022-06-16,2022-07-15,162.6,43.121,Total fruits (hors vanille),2022-06-01,469,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",243834
2022,6,TOTAL FRUITS (HORS VANILLE),28368619,387.9151506085177,106.79422688837256,127.23149948068097,2022-06-16,2022-07-15,162.6,43.121,Total fruits (hors vanille),2022-06-01,469,NA,NA,NA,"Volume écoulé par
le marché de gros",73130.98999999999
