regroupement1,date_arrondie,annee,mois,regroupement2,poids_enquete_kg,poids_mg_kg,valeur_tot_mg_fr,valeur_moy,besoin_marche_t,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t,type_max,cyclone,nom,besoin_marche_kg,quotas_realise_kg,poids_enquete_t
Patate Douce,2015-08-01,2015,8,TOTAL LEGUMES,18763,3743,1508500,403.01896874165107,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.763
Patate Douce,2015-09-01,2015,9,TOTAL LEGUMES,39803,8028,3156950,393.2424015944195,NA,NA,NA,NA,0,NA,NA,NA,NA,0,39.803
Patate Douce,2015-10-01,2015,10,TOTAL LEGUMES,23550,11692,3893970,333.04567225453303,NA,NA,NA,NA,0,NA,NA,NA,NA,0,23.55
Patate Douce,2015-11-01,2015,11,TOTAL LEGUMES,9581,5121,1964360,383.5891427455575,NA,NA,NA,NA,0,NA,NA,NA,NA,0,9.581
Patate Douce,2015-12-01,2015,12,TOTAL LEGUMES,15691,10846,3820705,352.26857827770607,NA,NA,NA,NA,0,NA,NA,NA,NA,0,15.691
Patate Douce,2016-01-01,2016,1,TOTAL LEGUMES,27955,16572,5572270,336.2460777214579,NA,NA,NA,NA,0,"Cyclone tropical
intense","Ula
(Cyclone
tropical
intense)",Ula,NA,0,27.955
Patate Douce,2016-02-01,2016,2,TOTAL LEGUMES,15120,8259,2943600,356.4111877951326,NA,NA,NA,NA,0,NA,NA,NA,NA,0,15.12
Patate Douce,2016-03-01,2016,3,TOTAL LEGUMES,6444,5299,1904990,359.49990564257405,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Winston
(Cyclone
tropical
très
intense)",Winston,NA,0,6.444
Patate Douce,2016-04-01,2016,4,TOTAL LEGUMES,9700,3967,1610264,405.914797075876,NA,NA,NA,NA,0,NA,NA,NA,NA,0,9.7
Patate Douce,2016-05-01,2016,5,TOTAL LEGUMES,4489,2675,1217885,455.2841121495327,NA,NA,NA,NA,0,NA,NA,NA,NA,0,4.489
Patate Douce,2016-06-01,2016,6,TOTAL LEGUMES,10125,1689,764993,452.9265837773831,NA,NA,NA,NA,0,NA,NA,NA,NA,0,10.125
Patate Douce,2016-07-01,2016,7,TOTAL LEGUMES,17736,3166,1502990,474.7283638660771,NA,NA,NA,NA,0,NA,NA,NA,NA,0,17.736
Patate Douce,2016-08-01,2016,8,TOTAL LEGUMES,27189,6921,2906215,419.91258488657706,NA,NA,NA,NA,0,NA,NA,NA,NA,0,27.189
Patate Douce,2016-09-01,2016,9,TOTAL LEGUMES,21764,13606,5299115,389.4689842716448,NA,NA,NA,NA,0,NA,NA,NA,NA,0,21.764
Patate Douce,2016-10-01,2016,10,TOTAL LEGUMES,29137,10025,3783830,377.43940149625934,NA,NA,NA,NA,0,NA,NA,NA,NA,0,29.137
Patate Douce,2016-11-01,2016,11,TOTAL LEGUMES,22509,5861,2066210,352.53540351475857,NA,NA,NA,NA,0,NA,NA,NA,NA,0,22.509
Patate Douce,2016-12-01,2016,12,TOTAL LEGUMES,23997,16355,3406339,208.2750840721492,NA,NA,NA,NA,0,NA,NA,NA,NA,0,23.997
Patate Douce,2017-01-01,2017,1,TOTAL LEGUMES,20782,11030,3570349,323.69437896645513,NA,NA,NA,NA,0,NA,NA,NA,NA,0,20.782
Patate Douce,2017-02-01,2017,2,TOTAL LEGUMES,20890,8726,2883754,330.47834059133623,NA,NA,NA,NA,0,NA,NA,NA,NA,0,20.89
Patate Douce,2017-03-01,2017,3,TOTAL LEGUMES,17612,10825,3482281,321.68877598152426,NA,NA,NA,NA,0,NA,NA,NA,NA,0,17.612
Patate Douce,2017-04-01,2017,4,TOTAL LEGUMES,7102,3941,1205990,306.01116467901545,NA,NA,NA,NA,0,NA,NA,NA,NA,0,7.102
Patate Douce,2017-05-01,2017,5,TOTAL LEGUMES,7845,5139,2101300,408.8927806966336,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Donna
(Cyclone
tropical
très
intense)",Donna,NA,0,7.845
Patate Douce,2017-06-01,2017,6,TOTAL LEGUMES,7690,2506,1025695,409.2956903431764,NA,NA,NA,NA,0,NA,NA,NA,NA,0,7.69
Patate Douce,2017-07-01,2017,7,TOTAL LEGUMES,17294,4155,1674675,403.05054151624546,NA,NA,NA,NA,0,NA,NA,NA,NA,0,17.294
Patate Douce,2017-08-01,2017,8,TOTAL LEGUMES,14075,4703,2065920,439.2770571975335,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.075
Patate Douce,2017-09-01,2017,9,TOTAL LEGUMES,16850,9684,4492354,463.8944650970673,NA,NA,NA,NA,0,NA,NA,NA,NA,0,16.85
Patate Douce,2017-10-01,2017,10,TOTAL LEGUMES,21016,8551,3845880,449.7579230499357,NA,NA,NA,NA,0,NA,NA,NA,NA,0,21.016
Patate Douce,2017-11-01,2017,11,TOTAL LEGUMES,22860,12082,5470295,452.7640291342493,NA,NA,NA,NA,0,NA,NA,NA,NA,0,22.86
Patate Douce,2017-12-01,2017,12,TOTAL LEGUMES,29125,15969,7026085,439.98277913457326,NA,NA,NA,NA,0,NA,NA,NA,NA,0,29.125
Patate Douce,2018-01-01,2018,1,TOTAL LEGUMES,21062,13882,5514092,397.21164097392307,NA,NA,NA,NA,0,NA,NA,NA,NA,0,21.062
Patate Douce,2018-02-01,2018,2,TOTAL LEGUMES,16600,11001,4606630,418.7464775929461,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Gita
(Cyclone
tropical
très
intense)",Gita,NA,0,16.6
Patate Douce,2018-03-01,2018,3,TOTAL LEGUMES,13552,12217,5299556,433.7853810264386,NA,NA,NA,NA,0,"Cyclone tropical
intense","Hola
(Cyclone
tropical
intense)",Hola,NA,0,13.552
Patate Douce,2018-04-01,2018,4,TOTAL LEGUMES,17927,17770,7646068,430.2795723128869,NA,NA,NA,NA,0,NA,NA,NA,NA,0,17.927
Patate Douce,2018-05-01,2018,5,TOTAL LEGUMES,10568,10521,4156215,395.03992015968066,NA,NA,NA,NA,0,NA,NA,NA,NA,0,10.568
Patate Douce,2018-06-01,2018,6,TOTAL LEGUMES,15318,12245,5046535,412.13025724785626,NA,NA,NA,NA,0,NA,NA,NA,NA,0,15.318
Patate Douce,2018-07-01,2018,7,TOTAL LEGUMES,14245,3372,1458332,432.48279952550416,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.245
Patate Douce,2018-08-01,2018,8,TOTAL LEGUMES,29332,3247,1274825,392.6162611641515,NA,NA,NA,NA,0,NA,NA,NA,NA,0,29.332
Patate Douce,2018-09-01,2018,9,TOTAL LEGUMES,44166,6104,2424414,397.18446920052423,NA,NA,NA,NA,0,NA,NA,NA,NA,0,44.166
Patate Douce,2018-10-01,2018,10,TOTAL LEGUMES,41919,5812,2068545,355.9093255333792,NA,NA,NA,NA,0,NA,NA,NA,NA,0,41.919
Patate Douce,2018-11-01,2018,11,TOTAL LEGUMES,43054,5486,1626300,296.4454976303318,NA,NA,NA,NA,0,NA,NA,NA,NA,0,43.054
Patate Douce,2018-12-01,2018,12,TOTAL LEGUMES,32837.3,7641,2102545,275.1662086114383,NA,NA,NA,NA,0,NA,NA,NA,NA,0,32.837300000000006
Patate Douce,2019-01-01,2019,1,TOTAL LEGUMES,23498,12253,3379001,275.76928099241,NA,NA,NA,NA,0,NA,NA,NA,NA,0,23.498
Patate Douce,2019-02-01,2019,2,TOTAL LEGUMES,19472.5,6444,1888520,293.06641837368096,NA,NA,NA,NA,0,NA,NA,NA,NA,0,19.4725
Patate Douce,2019-03-01,2019,3,TOTAL LEGUMES,23696,4822,2042600,423.600165906263,NA,NA,NA,NA,0,NA,NA,NA,NA,0,23.696
Patate Douce,2019-04-01,2019,4,TOTAL LEGUMES,18803,5817,2500750,429.9037304452467,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.803
Patate Douce,2019-05-01,2019,5,TOTAL LEGUMES,11350,3383,1429160,422.4534436890334,NA,NA,NA,NA,0,NA,NA,NA,NA,0,11.35
Patate Douce,2019-06-01,2019,6,TOTAL LEGUMES,10840,456,203904,447.1578947368421,NA,NA,NA,NA,0,NA,NA,NA,NA,0,10.84
Patate Douce,2019-07-01,2019,7,TOTAL LEGUMES,13923,3668,1703220,464.34569247546347,NA,NA,NA,NA,0,NA,NA,NA,NA,0,13.923
Patate Douce,2019-08-01,2019,8,TOTAL LEGUMES,14925,5193,2402660,462.6728288080107,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.925
Patate Douce,2019-09-01,2019,9,TOTAL LEGUMES,23220,5457,2561002,469.3058457027671,NA,NA,NA,NA,0,NA,NA,NA,NA,0,23.22
Patate Douce,2019-10-01,2019,10,TOTAL LEGUMES,29611,3740,1645550,439.9866310160428,NA,NA,NA,NA,0,NA,NA,NA,NA,0,29.611
Patate Douce,2019-11-01,2019,11,TOTAL LEGUMES,31527,2091,824200,394.1654710664754,NA,NA,NA,NA,0,NA,NA,NA,NA,0,31.527
Patate Douce,2019-12-01,2019,12,TOTAL LEGUMES,50214,7268,2717856,373.9482663731426,NA,NA,NA,NA,0,NA,NA,NA,NA,0,50.214
Patate Douce,2020-01-01,2020,1,TOTAL LEGUMES,20695,10817,3846675,355.6138485716927,NA,NA,NA,NA,0,NA,NA,NA,NA,0,20.695
Patate Douce,2020-02-01,2020,2,TOTAL LEGUMES,23866,3670,1271360,346.41961852861033,NA,NA,NA,NA,0,NA,NA,NA,NA,0,23.866
Patate Douce,2020-03-01,2020,3,TOTAL LEGUMES,28172,7509,2718718,362.0612598215475,NA,NA,NA,NA,0,NA,NA,NA,NA,0,28.172
Patate Douce,2020-04-01,2020,4,TOTAL LEGUMES,16847,12492,5047416,404.05187319884726,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Harold
(Cyclone
tropical
très
intense)",Harold,NA,0,16.847
Patate Douce,2020-05-01,2020,5,TOTAL LEGUMES,16526,2500,1056547,422.6188,NA,NA,NA,NA,0,NA,NA,NA,NA,0,16.526
Patate Douce,2020-06-01,2020,6,TOTAL LEGUMES,29091,3750,1733600,462.29333333333335,NA,NA,NA,NA,0,NA,NA,NA,NA,0,29.091
Patate Douce,2020-07-01,2020,7,TOTAL LEGUMES,28911,3100.5,1407820,454.0622480245122,NA,NA,NA,NA,0,NA,NA,NA,NA,0,28.911
Patate Douce,2020-08-01,2020,8,TOTAL LEGUMES,50128,6268.9,2654085,423.3733190830927,NA,NA,NA,NA,0,NA,NA,NA,NA,0,50.128
Patate Douce,2020-09-01,2020,9,TOTAL LEGUMES,35908,5531,2343160,423.6412945217863,NA,NA,NA,NA,0,NA,NA,NA,NA,0,35.908
Patate Douce,2020-10-01,2020,10,TOTAL LEGUMES,39631,6935.5,3025165,436.1855670103093,NA,NA,NA,NA,0,NA,NA,NA,NA,0,39.631
Patate Douce,2020-11-01,2020,11,TOTAL LEGUMES,39926,9885.5,3618080,365.99868494259266,NA,NA,NA,NA,0,NA,NA,NA,NA,0,39.926
Patate Douce,2020-12-01,2020,12,TOTAL LEGUMES,39683,10332.3,3090918,299.15101187538113,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,NA,0,39.683
Patate Douce,2021-01-01,2021,1,TOTAL LEGUMES,14887,4744,1719610,362.4810286677909,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.887
Patate Douce,2021-02-01,2021,2,TOTAL LEGUMES,12011,5905,2520615,426.8611346316681,NA,NA,NA,NA,0,NA,NA,NA,NA,0,12.011
Patate Douce,2021-03-01,2021,3,TOTAL LEGUMES,6033,7807.5,3411500,436.9516490553955,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Niran
(Cyclone
tropical
très
intense)",Niran,NA,0,6.033
Patate Douce,2021-04-01,2021,4,TOTAL LEGUMES,2520,1803,669940,371.5696062118691,NA,NA,NA,NA,0,NA,NA,NA,NA,0,2.52
Patate Douce,2021-05-01,2021,5,TOTAL LEGUMES,7100,2797.5,1288850,460.7149240393208,NA,NA,NA,NA,0,NA,NA,NA,NA,0,7.1
Patate Douce,2021-06-01,2021,6,TOTAL LEGUMES,13128,3406,1613430,473.7022900763359,NA,NA,NA,NA,0,NA,NA,NA,NA,0,13.128
Patate Douce,2021-07-01,2021,7,TOTAL LEGUMES,11574,6680.5,3118055,466.73976498765063,NA,NA,NA,NA,0,NA,NA,NA,NA,0,11.574
Patate Douce,2021-08-01,2021,8,TOTAL LEGUMES,10958,2494.2,1201004,481.5187234383771,NA,NA,NA,NA,0,NA,NA,NA,NA,0,10.958
Patate Douce,2021-09-01,2021,9,TOTAL LEGUMES,26552,9072.8,4335340,477.83925579754873,NA,NA,NA,NA,0,NA,NA,NA,NA,0,26.552
Patate Douce,2021-10-01,2021,10,TOTAL LEGUMES,27445,10776.7,4643586,430.8912746944797,NA,NA,NA,NA,0,NA,NA,NA,NA,0,27.445
Patate Douce,2021-11-01,2021,11,TOTAL LEGUMES,42286,18707.5,7556350,403.9208873446479,NA,NA,NA,NA,0,NA,NA,NA,NA,0,42.286
Patate Douce,2021-12-01,2021,12,TOTAL LEGUMES,37335,8037.2,2802160,348.64878315831385,NA,NA,NA,NA,0,NA,NA,NA,NA,0,37.335
Patate Douce,2022-01-01,2022,1,TOTAL LEGUMES,31579,9457,3575600,378.0903034789045,NA,NA,NA,NA,0,NA,NA,NA,NA,0,31.579
Patate Douce,2022-02-01,2022,2,TOTAL LEGUMES,19454,5945.5,2196195,369.387772264738,NA,NA,NA,NA,0,"Cyclone tropical
intense","Dovi
(Cyclone
tropical
intense)",Dovi,NA,0,19.454
Patate Douce,2022-03-01,2022,3,TOTAL LEGUMES,28313,8324,2987300,358.87794329649205,NA,NA,NA,NA,0,NA,NA,NA,NA,0,28.313
Patate Douce,2022-04-01,2022,4,TOTAL LEGUMES,25186,9145.4,3000130,328.0479804054497,NA,NA,NA,NA,0,NA,NA,NA,NA,0,25.186
Patate Douce,2022-05-01,2022,5,TOTAL LEGUMES,19600,5413,1956565,361.4566783668945,NA,NA,NA,NA,0,NA,NA,NA,NA,0,19.6
Patate Douce,2022-06-01,2022,6,TOTAL LEGUMES,7540,2066,877550,424.757986447241,NA,NA,NA,NA,0,NA,NA,NA,NA,0,7.54
Patate Douce,2022-07-01,2022,7,TOTAL LEGUMES,14302,1213,574400,473.53668590272054,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.302
Patate Douce,2022-08-01,2022,8,TOTAL LEGUMES,26305,1153,521200,452.03816131830007,NA,NA,NA,NA,0,NA,NA,NA,NA,0,26.305
Patate Douce,2022-09-01,2022,9,TOTAL LEGUMES,8657,8697.2,4078190,468.9083843075932,NA,NA,NA,NA,0,NA,NA,NA,NA,0,8.657
Patate Douce,2022-10-01,2022,10,TOTAL LEGUMES,6326,3270,1506655,460.7507645259939,NA,NA,NA,NA,0,NA,NA,NA,NA,0,6.326
Patate Douce,2022-11-01,2022,11,TOTAL LEGUMES,11550,4870.0999999999995,2313865,475.116527381368,NA,NA,NA,NA,0,NA,NA,NA,NA,0,11.55
Patate Douce,2022-12-01,2022,12,TOTAL LEGUMES,13250,4193.4,1681400,400.963418705585,NA,NA,NA,NA,0,NA,NA,NA,NA,0,13.25
Patate Douce,2023-01-01,2023,1,TOTAL LEGUMES,26040,4476.1,2050194,458.03132190969814,NA,NA,NA,NA,0,NA,NA,NA,NA,0,26.04
Patate Douce,2023-02-01,2023,2,TOTAL LEGUMES,13190,5373.35,2280307,424.3734355662668,NA,NA,NA,NA,0,NA,NA,NA,NA,0,13.19
Patate Douce,2023-03-01,2023,3,TOTAL LEGUMES,14741,4506.6,1744924,387.19300581369544,NA,NA,NA,NA,0,NA,NA,NA,NA,0,14.741
Patate Douce,2023-04-01,2023,4,TOTAL LEGUMES,18502.6,5160.3,1928760,373.7689669205279,NA,NA,NA,NA,0,NA,NA,NA,NA,0,18.502599999999997
Patate Douce,2023-05-01,2023,5,TOTAL LEGUMES,16637,7581,2987230,394.0416831552566,NA,NA,NA,NA,0,NA,NA,NA,NA,0,16.637
Patate Douce,2023-06-01,2023,6,TOTAL LEGUMES,10080,2737.5,1132045,413.5324200913242,NA,NA,NA,NA,0,NA,NA,NA,NA,0,10.08
Patate Douce,2023-07-01,2023,7,TOTAL LEGUMES,0,5237,2313095,441.68321558143975,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0
Persil,2012-01-01,2012,1,TOTAL LEGUMES,707,771,1344740,1744.1504539559014,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.707
Persil,2012-02-01,2012,2,TOTAL LEGUMES,621.7,399.2000122,716990,1796.0670793787117,NA,NA,NA,NA,0,"Cyclone tropical
intense","Jasmine
(Cyclone
tropical
intense)",Jasmine,NA,0,0.6217
Persil,2012-03-01,2012,3,TOTAL LEGUMES,524.1,424.8000183,763350,1796.963199424608,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.5241
Persil,2012-04-01,2012,4,TOTAL LEGUMES,553.8,172.75,393110,2275.6005788712014,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.5538
Persil,2012-05-01,2012,5,TOTAL LEGUMES,654.5,174.6000061,386130,2211.5119502278185,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.6545
Persil,2012-06-01,2012,6,TOTAL LEGUMES,982.5,548.5499878,1056040,1925.148160581182,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.9825
Persil,2012-07-01,2012,7,TOTAL LEGUMES,867,696.4500122,1234150,1772.058264600315,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.867
Persil,2012-08-01,2012,8,TOTAL LEGUMES,1069,726.2000122,1271850,1751.3770016981557,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.069
Persil,2012-09-01,2012,9,TOTAL LEGUMES,822,730.7000122,1272750,1741.8228804567689,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.822
Persil,2012-10-01,2012,10,TOTAL LEGUMES,893.5,714.3500366,1228050,1719.1151915452986,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.8935
Persil,2012-11-01,2012,11,TOTAL LEGUMES,734.5,731.6500244,1254840,1715.0822909205112,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.7345
Persil,2012-12-01,2012,12,TOTAL LEGUMES,1135.6,654.6500244,1150520,1757.4581182586448,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.1356
Persil,2013-01-01,2013,1,TOTAL LEGUMES,927.8,787,1375650,1747.9669631512072,NA,NA,NA,NA,0,"Cyclone tropical
intense","Freda
(Cyclone
tropical
intense)",Freda,NA,0,0.9278
Persil,2013-02-01,2013,2,TOTAL LEGUMES,958,740.5499878,1294900,1748.5652843595926,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.958
Persil,2013-03-01,2013,3,TOTAL LEGUMES,1177.4,751.3500366,1320810,1757.9156660148888,NA,NA,NA,NA,0,"Cyclone tropical
intense","Sandra
(Cyclone
tropical
intense)",Sandra,NA,0,1.1774
Persil,2013-04-01,2013,4,TOTAL LEGUMES,1649,646.9000244,1144320,1768.9286703325713,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.649
Persil,2013-05-01,2013,5,TOTAL LEGUMES,1537,673.7000122,1204850,1788.4072705676583,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.537
Persil,2013-06-01,2013,6,TOTAL LEGUMES,1263,641.3500096,1152110,1796.3826035000031,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.263
Persil,2013-07-01,2013,7,TOTAL LEGUMES,1193,649.7999878,1147680,1766.2050193100972,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.193
Persil,2013-08-01,2013,8,TOTAL LEGUMES,1027.5,866.7999878,1527630,1762.378889595088,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.0275
Persil,2013-09-01,2013,9,TOTAL LEGUMES,1171.5,679.5499878,1169460,1720.9330012440328,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.1715
Persil,2013-10-01,2013,10,TOTAL LEGUMES,1189,741,1283870,1732.6180836707154,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.189
Persil,2013-11-01,2013,11,TOTAL LEGUMES,1289,716,1233400,1722.6256983240223,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.289
Persil,2013-12-01,2013,12,TOTAL LEGUMES,1384,768,1338580,1742.9427083333333,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.384
Persil,2014-01-01,2014,1,TOTAL LEGUMES,1141,716,1227030,1713.7290502793296,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.141
Persil,2014-02-01,2014,2,TOTAL LEGUMES,1283,606,1049810,1732.3597359735973,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.283
Persil,2014-03-01,2014,3,TOTAL LEGUMES,1520,602,1020100,1694.5182724252493,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.52
Persil,2014-04-01,2014,4,TOTAL LEGUMES,1295,678,1148800,1694.395280235988,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.295
Persil,2014-05-01,2014,5,TOTAL LEGUMES,1305,520,898240,1727.3846153846157,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.305
Persil,2014-06-01,2014,6,TOTAL LEGUMES,1240,749,1308800,1747.39652870494,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.24
Persil,2014-07-01,2014,7,TOTAL LEGUMES,1108.5,660,1143820,1733.060606060606,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.1085
Persil,2014-08-01,2014,8,TOTAL LEGUMES,911,685,1177980,1719.6788321167885,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.911
Persil,2014-09-01,2014,9,TOTAL LEGUMES,1104,581,1018420,1752.8743545611017,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.104
Persil,2014-10-01,2014,10,TOTAL LEGUMES,1140.5,652,1142630,1752.5,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.1405
Persil,2014-11-01,2014,11,TOTAL LEGUMES,1122,625,1088730,1741.968,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.122
Persil,2014-12-01,2014,12,TOTAL LEGUMES,1124,623,1081850,1736.5168539325844,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.124
Persil,2015-01-01,2015,1,TOTAL LEGUMES,1067.5,503,906070,1801.3320079522862,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.0675
Persil,2015-02-01,2015,2,TOTAL LEGUMES,788.4,172,311570,1811.453488372093,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.7884
Persil,2015-03-01,2015,3,TOTAL LEGUMES,725.8,81,176850,2183.3333333333335,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Marcia
(Cyclone
tropical
très
intense)",Marcia,NA,0,0.7258
Persil,2015-03-01,2015,3,TOTAL LEGUMES,725.8,81,176850,2183.3333333333335,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Pam
(Cyclone
tropical
très
intense)",Pam,NA,0,0.7258
Persil,2015-04-01,2015,4,TOTAL LEGUMES,690,152,300710,1978.3552631578948,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.69
Persil,2015-05-01,2015,5,TOTAL LEGUMES,713.3000000000001,229,438930,1916.7248908296945,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.7133
Persil,2015-06-01,2015,6,TOTAL LEGUMES,1053.5,412,782595,1899.502427184466,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.0535
Persil,2015-07-01,2015,7,TOTAL LEGUMES,1000,410,752130,1834.4634146341464,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1
Persil,2015-08-01,2015,8,TOTAL LEGUMES,1005.5,422,774250,1834.7156398104264,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.0055
Persil,2015-09-01,2015,9,TOTAL LEGUMES,1204.5,630,1188000,1885.7142857142856,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.2045
Persil,2015-10-01,2015,10,TOTAL LEGUMES,913.5,689,1209000,1754.7169811320755,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.9135
Persil,2015-11-01,2015,11,TOTAL LEGUMES,3890.5,630,1128200,1790.7936507936508,NA,NA,NA,NA,0,NA,NA,NA,NA,0,3.8905
Persil,2015-12-01,2015,12,TOTAL LEGUMES,1094.08,694,1255060,1808.4438040345824,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.09408
Persil,2016-01-01,2016,1,TOTAL LEGUMES,3225.5,634,1130600,1783.2807570977918,NA,NA,NA,NA,0,"Cyclone tropical
intense","Ula
(Cyclone
tropical
intense)",Ula,NA,0,3.2255
Persil,2016-02-01,2016,2,TOTAL LEGUMES,860.5,288,494750,1717.8819444444443,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.8605
Persil,2016-03-01,2016,3,TOTAL LEGUMES,2057,338,647380,1915.3254437869823,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Winston
(Cyclone
tropical
très
intense)",Winston,NA,0,2.057
Persil,2016-04-01,2016,4,TOTAL LEGUMES,773.1,322,563710,1750.6521739130435,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.7731
Persil,2016-05-01,2016,5,TOTAL LEGUMES,911.5,341,625140,1833.2551319648096,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.9115
Persil,2016-06-01,2016,6,TOTAL LEGUMES,2824.5,689,1270090,1843.3817126269955,NA,NA,NA,NA,0,NA,NA,NA,NA,0,2.8245
Persil,2016-07-01,2016,7,TOTAL LEGUMES,3937.5,871,1589330,1824.7187141216991,NA,NA,NA,NA,0,NA,NA,NA,NA,0,3.9375
Persil,2016-08-01,2016,8,TOTAL LEGUMES,1538.5,750,1369250,1825.6666666666667,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.5385
Persil,2016-09-01,2016,9,TOTAL LEGUMES,2756.3,830,1541400,1857.10843373494,NA,NA,NA,NA,0,NA,NA,NA,NA,0,2.7563
Persil,2016-10-01,2016,10,TOTAL LEGUMES,1890,885,1660330,1876.0790960451975,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.89
Persil,2016-11-01,2016,11,TOTAL LEGUMES,3458.5,330,587390,1779.969696969697,NA,NA,NA,NA,0,NA,NA,NA,NA,0,3.4585
Persil,2016-12-01,2016,12,TOTAL LEGUMES,1978.2,885,1619780,1830.2598870056495,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.9782
Persil,2017-01-01,2017,1,TOTAL LEGUMES,1455.2,741,1413040,1906.93657219973,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.4552
Persil,2017-02-01,2017,2,TOTAL LEGUMES,1369.4,460,885290,1924.5434782608695,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.3694000000000002
Persil,2017-03-01,2017,3,TOTAL LEGUMES,1132,472,956450,2026.377118644068,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.132
Persil,2017-04-01,2017,4,TOTAL LEGUMES,927.5,265,560040,2113.3584905660377,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.9275
Persil,2017-05-01,2017,5,TOTAL LEGUMES,1003.8,543,1199190,2208.453038674033,NA,NA,NA,NA,0,"Cyclone tropical
très intense","Donna
(Cyclone
tropical
très
intense)",Donna,NA,0,1.0038
Persil,2017-06-01,2017,6,TOTAL LEGUMES,1514.7,753,1610820,2139.203187250996,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.5147
Persil,2017-07-01,2017,7,TOTAL LEGUMES,1667.5,754,1457410,1932.9045092838196,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.6675
Persil,2017-08-01,2017,8,TOTAL LEGUMES,1764,866,1684520,1945.1732101616628,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1.764
